Address1,Address2,propertyID,listingID,propertyType,price,leasePrice,buildingType,neighbourhood,bathrooms,bedrooms,communityFeatures,nearbyAmenities,storeys,walkscore,transitscore,machineryIncluded,rentalEquipment,parkingType,majorBusinessType,minorBusinessType,totalUnits,landSize,zoningType,interiorFloorSpace,exteriorBuildingSize,franchise,buildingAmenities,buildingStyle,basementDevelopment,notificationUpdate,anchor,retailStorefront,clearCeilingHeight,hasphoto,photos,multimediaFeatures,listingVideoType,city,province,soldData,hasAlternateFeatureSheet,hasOpenHouse,hasVirtualOpenHouse,hasCMHCFTHBBanner,hasTDpreApprovalIcon,hasActiveVirtualOpenHouse,Property Type,Building Type,Community Name,Title,Annual Property Taxes,Parking Type,Time on REALTOR.ca,Above Grade,Total,Features,Building Amenities,Cooling,Heating Type,Exterior Finish,Pool Type,Community Features,Amenities Nearby,Maintenance Fees,Maintenance Management Company,Total Parking Spaces,rooms_info
##2208 -126 SIMCOE ST,"Toronto, Ontario M5H4E6",23752025,C5407742,SingleFamily,1100000.00,,Apartment,,2,3,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,40,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$3,739.40 (CAD)",Underground,33 days,3,2,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,,,,$815.31 (CAD) Monthly,Icon Property Management,1,"{'Main level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Bedroom 3': 'Measurements not available'}}"
#3612 -17 BATHURST ST,"Toronto, Ontario M5V0N1",23804260,C5425164,SingleFamily,828000.00,,Apartment,,1,2,,Park,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,16,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",15 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,Park,$474.55 (CAD) Monthly,Crossbridge Condominium Services Ltd.,1,{}
#617 -2301 DANFORTH AVE,"Toronto, Ontario L9E0A1",23831236,E5434088,SingleFamily,588888.00,,Apartment,,2,2,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,6,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,East End-Danforth,Condominium/Strata,"$2,295.40 (CAD)",Underground,5 days,2,2,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,,,$480.84 (CAD) Monthly,Duka Property Management,1,"{'Main level': {'Kitchen': '4.95 m x 3.2 m', 'Living room': '4.95 m x 3.2 m', 'Dining room': '4.95 m x 3.2 m', 'Primary Bedroom': '2.9 m x 2.8 m', 'Bedroom 2': '2.6 m x 2.5 m'}}"
#1102 -50 LOMBARD ST,"Toronto, Ontario M5C2X4",23749016,C5406814,SingleFamily,958000.00,,Apartment,,2,2,,"Hospital,Park,PublicTransit",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,RecreationCentre",,,no,,,,yes,22,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$2,712.90 (CAD)",Underground,33 days,2,2,,"Storage - Locker, Security/Concierge, Recreation Centre",Central air conditioning,,Concrete,,,"Hospital, Park, Public Transit","$1,659 (CAD) Monthly",Tse Management Services 905-764-9166,1,"{'Flat': {'Living room': '6.87 m x 3.43 m', 'Dining room': '3.8 m x 5.33 m', 'Kitchen': '3.43 m x 3.14 m', 'Primary Bedroom': '3.54 m x 4.12 m', 'Bedroom 2': '3.27 m x 4.16 m', 'Foyer': 'Measurements not available', 'Laundry room': 'Measurements not available'}}"
#207 -2800 KEELE ST,"Toronto, Ontario M3M0B8",23800996,W5423980,SingleFamily,750000.00,,Apartment,,2,2,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,2,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Downsview-Roding-CFB,Condominium/Strata,"$3,250.59 (CAD)",Underground,17 days,2,2,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,,,,$570.85 (CAD) Monthly,Nadlan Harris Property,1,"{'Main level': {'Kitchen': 'Measurements not available', 'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Den': 'Measurements not available'}}"
#1307 -25 COLE ST,"Toronto, Ontario M5A4M3",23790958,C5420456,SingleFamily,675000.00,,Apartment,,1,2,,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,23,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Regent Park,Condominium/Strata,"$2,034.67 (CAD)","Underground, Visitor Parking",19 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Park, Public Transit",$499.57 (CAD) Monthly,G P M Management,1,"{'Main level': {'Kitchen': 'Measurements not available', 'Living room': '6 m x 3.3 m', 'Dining room': '6 m x 3.3 m', 'Primary Bedroom': '3 m x 2.9 m', 'Den': '2.5 m x 2.4 m'}}"
#4504 -386 YONGE ST,"Toronto, Ontario M5B0A5",23804553,C5425189,SingleFamily,1158000.00,,Apartment,,2,2,,"Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Security/Concierge,PartyRoom,RecreationCentre",,,no,,,,yes,32,Video,Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Bay Street Corridor,Condominium/Strata,"$4,154.89 (CAD)",Underground,15 days,2,2,Balcony,"Security/Concierge, Party Room, Recreation Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,,"Park, Public Transit, Schools",$649.11 (CAD) Monthly,Icc Property Management,1,"{'Flat': {'Foyer': '2 m x 1.72 m', 'Living room': '3.43 m x 3.01 m', 'Dining room': '4.12 m x 3.43 m', 'Kitchen': '4.12 m x 3.43 m', 'Primary Bedroom': '3.56 m x 2.83 m', 'Bedroom 2': '3.21 m x 2.89 m', 'Storage': '1.63 m x 1.15 m'}}"
#PH 1411 -120 ST PATRICK ST,"Toronto, Ontario M5T2X7",23833723,C5435133,SingleFamily,469900.00,,Apartment,,1,1,,,,,,,,Underground,,,,,,,,,"PartyRoom,Sauna,Security/Concierge,ExerciseCentre,RecreationCentre",,,no,,,,yes,29,Video,Youtube,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Kensington-Chinatown,Condominium/Strata,"$1,668.06 (CAD)",Underground,4 days,1,1,Balcony,"Party Room, Sauna, Security/Concierge, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,,,$556.57 (CAD) Monthly,Del Property Management,,{}
##170 -10 EDDYSTONE AVE,"Toronto, Ontario M3N2T2",23841312,W5437599,SingleFamily,419900.00,,Row/Townhouse,,2,4,PetsnotAllowed,,3,,,,,Underground,,,,,,,,,"Storage-Locker,ExerciseCentre,RecreationCentre",,,no,,,,yes,40,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Row / Townhouse,Glenfield-Jane Heights,Condominium/Strata,$685 (CAD),Underground,2 days,4,2,,"Storage - Locker, Exercise Centre, Recreation Centre",,Baseboard heaters (Electric),"Brick, Aluminum siding",,Pets not Allowed,,$662 (CAD) Monthly,Nadia Herris Propety,1,"{'Second level': {'Primary Bedroom': '4.1 m x 3.4 m', 'Bedroom': '3.45 m x 2.7 m', 'Laundry room': '2.05 m x 1.35 m'}, 'Third level': {'Bedroom': '3.45 m x 2.71 m'}, 'Ground level': {'Living room': '4.9 m x 3.3 m', 'Dining room': '3.4 m x 3.1 m', 'Kitchen': '3 m x 2.25 m'}}"
#208 -70 ALEXANDER ST,"Toronto, Ontario M4Y3B6",23837236,C5436363,SingleFamily,489000.00,,Apartment,,1,2,,,,,,,,Underground,,,,,,,,,"Security/Concierge,PartyRoom",,,no,,,,yes,20,Video,Matterport,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$1,808.60 (CAD)",Underground,3 days,1,1,,"Security/Concierge, Party Room",Central air conditioning,Forced air (Natural gas),Brick,,,,$686.79 (CAD) Monthly,The Alexis,1,"{'Main level': {'Kitchen': '2.43 m x 2.12 m', 'Dining room': '4.82 m x 3.11 m', 'Living room': '4.82 m x 3.11 m', 'Bedroom': '3.4 m x 2.7 m', 'Den': '2.7 m x 1.98 m'}}"
#308 -390 DIXON RD,"Toronto, Ontario M9R1T4",23827180,W5432856,SingleFamily,399900.00,,Apartment,,1,2,,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Sauna,ExerciseCentre",,,no,,,,yes,30,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Kingsview Village-The Westway,Condominium/Strata,$757.66 (CAD),"Underground, Visitor Parking",6 days,2,1,Balcony,"Sauna, Exercise Centre",Window air conditioner,Forced air,Brick,Indoor pool,,"Park, Public Transit",$570.14 (CAD) Monthly,Vista Property Management,1,"{'Flat': {'Living room': '5.61 m x 3.23 m', 'Kitchen': '3.96 m x 2.51 m', 'Dining room': '3.43 m x 3.2 m', 'Primary Bedroom': '3.58 m x 2.74 m', 'Bedroom 2': '3.56 m x 2.39 m', 'Bathroom': '2.46 m x 1.57 m'}}"
#626 -25 COLE ST,"Toronto, Ontario M5A4M3",23830249,C5433729,SingleFamily,740000.00,,Apartment,,2,2,CommunityCentre,"Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,21,"Video,FloorPlan",iGuide,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Regent Park,Condominium/Strata,"$2,466 (CAD)",Underground,5 days,1,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,Community Centre,"Park, Public Transit, Schools",$569.09 (CAD) Monthly,Gpm Property Management - 905-669-0222,1,"{'Flat': {'Living room': '3.33 m x 4.4 m', 'Dining room': '2.44 m x 2.59 m', 'Bedroom': '3.11 m x 3.13 m', 'Den': '2.27 m x 2.26 m', 'Kitchen': '3.35 m x 2.66 m', 'Laundry room': '1.88 m x 1.8 m', 'Bathroom': '2.24 m x 1.49 m'}}"
2191 YONGE Street Unit# 4305,"Toronto, Ontario M4S3H8",23838435,40188673,SingleFamily,1148000.00,,Apartment,,2,2,,,1,,,,,"Underground,None",,,,,,1090.0000,,,"CarWash,ExerciseCentre,PartyRoom",Attached,,no,,,,yes,20,"Video,Brochure",Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,,Condominium,,"Underground, None",3 days,2,2,Balcony,"Car Wash, Exercise Centre, Party Room",Central air conditioning,Forced air,Other,Indoor pool,,,$755.39 (CAD) Monthly,,2,"{'Main level': {'4pc Bathroom': 'Measurements not available', 'Bedroom': '3.12 m x 3.51 m', 'Primary Bedroom': '3.2 m x 3.73 m', 'Den': '3 m x 2.13 m', 'Living room': '6.07 m x 4.22 m', 'Kitchen': '4.09 m x 2.03 m'}}"
#1113 -365 CHURCH ST,"Toronto, Ontario M5B1Z9",23809073,C5426731,SingleFamily,638000.00,,Apartment,,1,2,,,,,,,,,,,,,,,,,,,,no,,,,yes,22,Brochure,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$2,059.11 (CAD)",,13 days,1,1,Balcony,,Central air conditioning,Forced air (Natural gas),Concrete,,,,$456.78 (CAD) Monthly,Menkes Property Management,,"{'Flat': {'Living room': '2.87 m x 2.38 m', 'Dining room': '2.74 m x 3.4 m', 'Kitchen': '2.74 m x 3.4 m', 'Primary Bedroom': '2.74 m x 3.2 m', 'Den': '2.8 m x 2.3 m'}}"
#1011 -2466 EGLINTON AVE E,"Toronto, Ontario M1K5J8",23822101,E5430929,SingleFamily,625000.00,,,,2,3,CommunityCentre,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,ExerciseCentre",,,no,,,,yes,25,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,,Eglinton East,Condominium/Strata,"$1,363 (CAD)","Underground, Visitor Parking",9 days,2,2,,"Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Brick,Indoor pool,Community Centre,"Park, Public Transit, Schools",$540.88 (CAD) Monthly,Crossbridge Condominium Services Ltd.,1,"{'Main level': {'Kitchen': '3.58 m x 2.12 m', 'Living room': '4.13 m x 3.12 m', 'Dining room': '2.29 m x 3.12 m', 'Den': '2.48 m x 2.49 m', 'Bedroom': '4.44 m x 3.17 m', 'Bedroom 2': '3.52 m x 2.63 m'}}"
#387 -415 JARVIS ST,"Toronto, Ontario M4Y3C1",23750175,C5407171,SingleFamily,808000.00,,Row/Townhouse,,2,2,,PublicTransit,2,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,36,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Cabbagetown-South St. James Town,Condominium/Strata,"$2,578.48 (CAD)",Underground,33 days,2,2,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,,Public Transit,$443.02 (CAD) Monthly,Goldview Property Management,1,"{'Main level': {'Living room': '4.23 m x 3.26 m', 'Dining room': '4.23 m x 3.26 m', 'Kitchen': '2.05 m x 3.06 m'}, 'Second level': {'Primary Bedroom': '2.48 m x 3.76 m', 'Bedroom 2': '3.18 m x 2.45 m', 'Bathroom': '0.89 m x 1.88 m'}, 'Third level': {'Laundry room': 'Measurements not available'}}"
#3103 -56 FOREST MANOR RD,"Toronto, Ontario M2J1M6",23755325,C5408972,SingleFamily,645000.00,,Apartment,,2,2,,,,,,,,,,,,,,,,,,,,no,,,,yes,4,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Henry Farm,Condominium/Strata,"$2,224.09 (CAD)",,32 days,1,2,Balcony,,Central air conditioning,Forced air (Electric),Concrete,,,,$332.08 (CAD) Monthly,Del Property Management,,"{'Main level': {'Living room': '5.81 m x 3.05 m', 'Dining room': '5.81 m x 3.05 m', 'Kitchen': '5.81 m x 3.2 m', 'Primary Bedroom': '2.75 m x 3.2 m', 'Den': '2.14 m x 2.14 m'}}"
#505 -100 WINGARDEN CRT,"Toronto, Ontario M1B2P4",23773354,E5414773,SingleFamily,479900.00,,Apartment,,2,2,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,RecreationCentre,,,no,,,,yes,20,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Malvern,Condominium/Strata,$800 (CAD),"Underground, Visitor Parking",25 days,2,2,Balcony,Recreation Centre,,Baseboard heaters (Natural gas),Brick,,,"Park, Public Transit, Schools",$600.55 (CAD) Monthly,A.A Property Management And Associates Inc.,1,{}
#2711 -5 SOUDAN AVE,"Toronto, Ontario M4S0B1",23829225,C5433660,SingleFamily,924000.00,,Apartment,,2,2,,"Hospital,Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,22,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Mount Pleasant West,Condominium/Strata,"$3,687.76 (CAD)",Underground,5 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,,"Hospital, Park, Public Transit, Schools",$643.66 (CAD) Monthly,First Service Residential 416-485-8104,1,"{'Main level': {'Living room': '4.21 m x 4.45 m', 'Dining room': '4.21 m x 4.45 m', 'Kitchen': '4.21 m x 4.45 m', 'Primary Bedroom': '4.15 m x 2.74 m', 'Bedroom 2': '3.3 m x 2.55 m'}}"
#LOCKER -25 TELEGRAM MEWS,"Toronto, Ontario M5V3Z1",23793812,C5421805,SingleFamily,4900.00,,Other,,0,,,,,,,,,,,,,.,,,,,Storage-Locker,,,no,,,,yes,1,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Other,Waterfront Communities C1,Condominium/Strata,$26.88 (CAD),,18 days,,0,,Storage - Locker,,,,,,,$7.80 (CAD) Monthly,Icc,,{}
#1704 -45 CARLTON ST S,"Toronto, Ontario M5B2H9",23826931,C5432670,SingleFamily,850000.00,,Apartment,,2,3,CommunityCentre,"Hospital,Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Security/Concierge,ExerciseCentre,RecreationCentre",,,no,,,,yes,17,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$2,981.74 (CAD)",Underground,6 days,2,2,,"Security/Concierge, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,Community Centre,"Hospital, Park, Public Transit, Schools","$1,044.23 (CAD) Monthly",Lexington Management,1,"{'Main level': {'Living room': '7.85 m x 3.5 m', 'Dining room': '7.85 m x 3.5 m', 'Kitchen': '4.1 m x 2.3 m', 'Primary Bedroom': '6.5 m x 3.2 m', 'Bedroom 2': '3.6 m x 3.2 m', 'Solarium': '3.2 m x 6 m', 'Laundry room': '2.23 m x 1.22 m'}}"
#108 -5 HANNA AVE,"Toronto, Ontario M6K0B3",23820888,C5430799,SingleFamily,988888.00,,Apartment,,2,2,,"Marina,Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,PartyRoom,Security/Concierge,ExerciseCentre",,,no,,,,yes,32,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Niagara,Condominium/Strata,"$3,183.38 (CAD)","Underground, Visitor Parking",9 days,2,2,,"Storage - Locker, Party Room, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,,"Marina, Park, Public Transit",$637.19 (CAD) Monthly,Crossbridge Condominiums Services Ltd.,1,"{'Second level': {'Primary Bedroom': '5.82 m x 4.01 m'}, 'Ground level': {'Foyer': '4 m x 1 m', 'Living room': '4.29 m x 3.2 m', 'Dining room': '4.29 m x 3.2 m', 'Kitchen': '3.84 m x 3.1 m', 'Bedroom 2': '3.15 m x 2.89 m'}}"
#3307 -85 MCMAHON DR,"Toronto, Ontario",23798034,C5422888,SingleFamily,1045900.00,,Apartment,,2,3,CommunityCentre,"Hospital,Park,PublicTransit",,,,,,Underground,,,,,,,,,"Storage-Locker,CarWash,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,18,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Bayview Village,Condominium/Strata,$0 (CAD),Underground,17 days,3,2,Balcony,"Storage - Locker, Car Wash, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,Community Centre,"Hospital, Park, Public Transit",$549.45 (CAD) Monthly,Tbd,,"{'Flat': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Bedroom 3': 'Measurements not available'}}"
#1412 -33 CHARLES ST E,"Toronto, Ontario M4Y0A2",23822897,C5431253,SingleFamily,629000.00,,Apartment,,1,1,,PublicTransit,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,RecreationCentre",,,no,,,,yes,17,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$2,156.88 (CAD)",Underground,9 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,,Public Transit,$411.61 (CAD) Monthly,Del Property Management Inc. 416-927-9702,,"{'Flat': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Bedroom': 'Measurements not available'}}"
#2307 -426 UNIVERSITY AVE,"Toronto, Ontario M5G1S9",23761050,C5410904,SingleFamily,628000.00,,Apartment,,1,1,PetsnotAllowed,"Hospital,PublicTransit",,,,,,,,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,15,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,University,Condominium/Strata,"$2,187.42 (CAD)",,30 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,Pets not Allowed,"Hospital, Public Transit",$418.67 (CAD) Monthly,Brookfield Property Management,,"{'Flat': {'Living room': '4.14 m x 2.62 m', 'Dining room': '4.14 m x 2.62 m', 'Kitchen': '4.14 m x 1.96 m', 'Primary Bedroom': '2.85 m x 2.72 m'}}"
#2904 -5 MASSEY SQ,"Toronto, Ontario M4C5L6",23822976,E5431447,SingleFamily,469900.00,,Apartment,,1,2,CommunityCentre,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,PartyRoom,Sauna,Security/Concierge,ExerciseCentre",,,no,,,,yes,1,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Crescent Town,Condominium/Strata,$911.55 (CAD),"Underground, Visitor Parking",9 days,2,1,Balcony,"Storage - Locker, Party Room, Sauna, Security/Concierge, Exercise Centre",,Radiant heat (Electric),"Brick, Concrete",Indoor pool,Community Centre,"Park, Public Transit, Schools",$715 (CAD) Monthly,York Condominium Corporation,1,"{'Main level': {'Living room': '6.54 m x 3.56 m', 'Dining room': '3.47 m x 2.3 m', 'Kitchen': '3.5 m x 2.3 m', 'Primary Bedroom': '4.83 m x 3.32 m', 'Bedroom 2': '4.38 m x 2.89 m', 'Bathroom': 'Measurements not available'}}"
#413 -783 BATHURST ST,"Toronto, Ontario M5S1Z5",23839387,C5437100,SingleFamily,703990.00,,Apartment,,1,1,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,8,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,University,Condominium/Strata,"$2,492.94 (CAD)","Underground, Visitor Parking",2 days,1,1,Balcony,"Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Park, Public Transit, Schools",$459.21 (CAD) Monthly,Icon Property Management,,"{'Flat': {'Kitchen': '6.89 m x 3.39 m', 'Living room': '6.89 m x 3.39 m', 'Dining room': '6.89 m x 3.39 m', 'Primary Bedroom': '3.05 m x 2.92 m'}}"
#507 -35 FONTENAY CRT,"Toronto, Ontario M9A0C4",23828589,W5433250,SingleFamily,899000.00,,Apartment,,2,3,,PublicTransit,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,22,Video,Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Edenbridge-Humber Valley,Condominium/Strata,"$3,226.15 (CAD)",Underground,6 days,2,2,"Ravine, Balcony","Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",Indoor pool,,Public Transit,$943.97 (CAD) Monthly,Duka Property Management Inc.,1,"{'Flat': {'Living room': '3.05 m x 5.03 m', 'Dining room': '2.92 m x 6.93 m', 'Kitchen': '3.18 m x 3.71 m', 'Primary Bedroom': '3.2 m x 5.21 m', 'Bedroom 2': '4.04 m x 2.87 m', 'Den': '2.92 m x 6.93 m'}}"
#414 -700 KING ST W,"Toronto, Ontario M5V2Y6",23783792,C5418222,SingleFamily,769900.00,,Apartment,,2,3,,,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,34,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Niagara,Condominium/Strata,"$2,749.56 (CAD)","Underground, Visitor Parking",22 days,2,2,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,,$750.36 (CAD) Monthly,Crossbridge Condominium Services,1,"{'Main level': {'Living room': '4.21 m x 3.6 m', 'Dining room': '4 m x 2.15 m', 'Kitchen': '2.78 m x 2.25 m', 'Primary Bedroom': '3.32 m x 2.77 m', 'Bedroom 2': '2.98 m x 2.35 m', 'Den': '2.18 m x 2.18 m'}}"
#731 -461 ADELAIDE ST W,"Toronto, Ontario M5V1T1",23793790,C5421712,SingleFamily,759900.00,,Apartment,,1,1,,,,,,,,Underground,,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,25,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,541.81 (CAD)",Underground,18 days,1,1,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Heat Pump (Natural gas),"Brick, Concrete",Outdoor pool,,,$528.73 (CAD) Monthly,Maple Ridge Community Management Ltd,1,"{'Main level': {'Kitchen': 'Measurements not available', 'Dining room': 'Measurements not available', 'Living room': 'Measurements not available', 'Bedroom': 'Measurements not available', 'Bathroom': 'Measurements not available'}}"
#208 -430 RONCESVALLES AVE,"Toronto, Ontario M6R3B9",23748212,W5406466,SingleFamily,989900.00,,Apartment,,2,3,,"Hospital,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,14,"Video,Brochure",Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Roncesvalles,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",34 days,2,2,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Heat Pump (Electric),"Brick, Concrete",,,"Hospital, Public Transit, Schools",$427.33 (CAD) Monthly,Melbourne Property Management,1,"{'Other': {'Kitchen': 'Measurements not available', 'Living room': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bathroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Den': 'Measurements not available'}}"
#323 -1401 O'CONNOR DR,"Toronto, Ontario M4B2V5",23757150,E5409287,SingleFamily,669900.00,,Apartment,,2,2,,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,20,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,O'Connor-Parkview,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",31 days,1,2,"Conservation/green belt, Balcony","Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Hospital, Park, Public Transit, Schools",$620.76 (CAD) Monthly,360 Community Management Ltd.,1,"{'Flat': {'Living room': '3.56 m x 3.15 m', 'Dining room': '3.56 m x 3.15 m', 'Kitchen': '3.56 m x 3.05 m', 'Primary Bedroom': '3.35 m x 3.04 m', 'Den': '3.48 m x 1.83 m', 'Bathroom': 'Measurements not available', 'Laundry room': 'Measurements not available'}}"
