Address1,Address2,propertyID,listingID,propertyType,price,leasePrice,buildingType,neighbourhood,bathrooms,bedrooms,communityFeatures,nearbyAmenities,storeys,walkscore,transitscore,machineryIncluded,rentalEquipment,parkingType,majorBusinessType,minorBusinessType,totalUnits,landSize,zoningType,interiorFloorSpace,exteriorBuildingSize,franchise,buildingAmenities,buildingStyle,basementDevelopment,notificationUpdate,anchor,retailStorefront,clearCeilingHeight,hasphoto,photos,multimediaFeatures,listingVideoType,city,province,soldData,hasAlternateFeatureSheet,hasOpenHouse,hasVirtualOpenHouse,hasCMHCFTHBBanner,hasTDpreApprovalIcon,hasActiveVirtualOpenHouse,Property Type,Building Type,Community Name,Title,Annual Property Taxes,Parking Type,Time on REALTOR.ca,Above Grade,Total,Features,Building Amenities,Cooling,Heating Type,Exterior Finish,Pool Type,Community Features,Amenities Nearby,Maintenance Fees,Maintenance Management Company,Total Parking Spaces,rooms_info
#3701 -161 ROEHAMPTON AVE,"Toronto, Ontario M4P1P9",23836115,C5435824,SingleFamily,690000.00,,Apartment,,1,2,,"Park,Schools",,,,,,,,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,27,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mount Pleasant West,Condominium/Strata,"$2,245.76 (CAD)",,2 days,1,1,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air,Concrete,Outdoor pool,,"Park, Schools",$344.99 (CAD) Monthly,Crossbridge Condo Services,,"{'Main level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Den': 'Measurements not available'}}"
#309 -183 DOVERCOURT RD,"Toronto, Ontario M6J3C1",23828487,C5433294,SingleFamily,1069000.00,,Apartment,,2,2,,,,,,,,,,,,,,,,,Storage-Locker,,,no,,,,yes,25,Video,Youtube,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Trinity-Bellwoods,Condominium/Strata,"$3,299.47 (CAD)",,5 days,2,2,,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,,,$734.29 (CAD) Monthly,Conkrite Capitol,1,"{'Main level': {'Living room': '3.01 m x 5.72 m', 'Kitchen': '1.86 m x 5.72 m', 'Bedroom': '2.94 m x 2.69 m'}, 'Upper Level': {'Primary Bedroom': '4.33 m x 5.42 m'}}"
#819 -8 HILLSDALE AVE E,"Toronto, Ontario M4S0B2",23827846,C5432974,SingleFamily,572000.00,,Apartment,,1,1,CommunityCentre,"Park,PublicTransit,Schools",,,,,,VisitorParking,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,27,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mount Pleasant West,Condominium/Strata,"$1,695.85 (CAD)",Visitor Parking,5 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,Community Centre,"Park, Public Transit, Schools",$311.39 (CAD) Monthly,First Service Residential   647-258-8208,,"{'Flat': {'Bedroom': 'Measurements not available', 'Bathroom': 'Measurements not available', 'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available'}}"
#703 -8 EGLINTON AVE E,"Toronto, Ontario M4P0C1",23825829,C5432264,SingleFamily,610000.00,,Apartment,,1,1,,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,17,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mount Pleasant West,Condominium/Strata,"$2,258.11 (CAD)","Underground, Visitor Parking",5 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Hospital, Park, Public Transit, Schools",$382.62 (CAD) Monthly,Firstservice Residential (647) 352-8810,,"{'Main level': {'Living room': '3.14 m x 2.75 m', 'Dining room': '4.27 m x 2.75 m', 'Kitchen': '4.27 m x 2.75 m', 'Primary Bedroom': '3.14 m x 2.75 m', 'Other': 'Measurements not available'}}"
#924 -505 RICHMOND ST W,"Toronto, Ontario M5V1Y3",23825865,C5432370,SingleFamily,1499000.00,,Apartment,,2,2,,"Hospital,Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,38,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",5 days,2,2,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),,,,"Hospital, Park, Public Transit",$666 (CAD) Monthly,Icc Property Management,1,"{'Main level': {'Kitchen': 'Measurements not available', 'Dining room': 'Measurements not available', 'Living room': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available'}}"
#617 -2095 LAKE SHORE BLVD W,"Toronto, Ontario M8V4G4",23825258,W5432202,SingleFamily,4489000.00,,Apartment,,5,3,,"Marina,Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,39,Video,Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Mimico,Condominium/Strata,"$16,062.09 (CAD)","Underground, Visitor Parking",6 days,3,5,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Marina, Park, Public Transit","$4,339.55 (CAD) Monthly",Maple Ridge Community Management (905) 507-6726,3,"{'Flat': {'Living room': '8.23 m x 6.32 m', 'Family room': '7.7 m x 5.11 m', 'Dining room': '6.93 m x 5.18 m', 'Kitchen': '6.43 m x 4.72 m', 'Primary Bedroom': '8.32 m x 4.98 m', 'Bedroom 2': '3.66 m x 3.51 m', 'Bedroom 3': '3.58 m x 3.51 m', 'Office': '8.23 m x 3.25 m', 'Foyer': '6.05 m x 2.16 m', 'Laundry room': 'Measurements not available', 'Pantry': 'Measurements not available', 'Other': '3.35 m x 2.21 m'}}"
#2005 -3300 DON MILLS RD,"Toronto, Ontario M2J4X7",23842182,C5438018,SingleFamily,499000.00,,Apartment,,2,3,,"Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"PartyRoom,Sauna,Security/Concierge,ExerciseCentre",,,no,,,,yes,39,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Don Valley Village,Condominium/Strata,"$1,606.97 (CAD)",Underground,4 hours,2,2,Balcony,"Party Room, Sauna, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Electric),Brick,Outdoor pool,,"Park, Public Transit, Schools",$915.73 (CAD) Monthly,Del Property Management,2,"{'Main level': {'Living room': '6.7 m x 3.43 m', 'Dining room': '3.43 m x 6.7 m', 'Kitchen': '4.65 m x 2.6 m', 'Family room': '4.03 m x 2.7 m', 'Study': '2.7 m x 4.03 m', 'Primary Bedroom': '4.64 m x 3.37 m', 'Bedroom 2': '3.31 m x 2.9 m', 'Storage': '2 m x 0.9 m', 'Laundry room': '1.7 m x 1.64 m'}}"
#910 -629 KING ST W,"Toronto, Ontario M5V0G9",23830247,C5433724,SingleFamily,599000.00,,Apartment,,1,1,CommunityCentre,"Park,PublicTransit",,,,,,Underground,,,,,,,,,"Security/Concierge,ExerciseCentre",,,no,,,,yes,20,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,692 (CAD)",Underground,4 days,1,1,,"Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",Outdoor pool,Community Centre,"Park, Public Transit",$468.52 (CAD) Monthly,Elite Property Managers,,"{'Flat': {'Living room': '5.91 m x 4.46 m', 'Dining room': '5.91 m x 4.46 m', 'Kitchen': '5.91 m x 4.46 m', 'Primary Bedroom': '3.42 m x 2.74 m'}}"
#115 -14 FOUNDRY AVE,"Toronto, Ontario M6H0A8",23836351,W5435946,SingleFamily,849900.00,,Row/Townhouse,,2,4,,,2,,,,,"Underground,VisitorParking",,,,,,,,,Storage-Locker,,,no,,,,yes,20,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Dovercourt-Wallace Emerson-Junction,Condominium/Strata,"$2,853.43 (CAD)","Underground, Visitor Parking",2 days,3,2,,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,,,$425.24 (CAD) Monthly,Cape Property Management,1,"{'Main level': {'Living room': '6.63 m x 3.74 m', 'Dining room': '6.63 m x 3.74 m', 'Kitchen': '2.47 m x 2.29 m', 'Bedroom 3': '3.05 m x 2.75 m'}, 'Second level': {'Primary Bedroom': '4.47 m x 3.18 m', 'Bedroom 2': '2.92 m x 2.77 m', 'Study': '3.3 m x 2.67 m'}}"
#105 -399 SPRING GARDEN AVE,"Toronto, Ontario M2N3H6",23825828,C5432260,SingleFamily,929000.00,,Apartment,,2,3,CommunityCentre,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,ExerciseCentre",,,no,,,,yes,33,Video,,Toronto,Ontario,no,yes,yes,no,no,no,no,Single Family,Apartment,Willowdale East,Condominium/Strata,"$3,091.72 (CAD)","Underground, Visitor Parking",5 days,2,2,,"Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,Community Centre,"Park, Public Transit, Schools",$749.19 (CAD) Monthly,Y. L. Hendler Ltd. 416-227-1808,1,"{'Main level': {'Living room': '6.09 m x 2.84 m', 'Dining room': '3 m x 2.74 m', 'Kitchen': '3.35 m x 3.12 m', 'Primary Bedroom': '3.35 m x 3.12 m', 'Bedroom 2': '3 m x 2.9 m'}}"
#PH17 -36 LISGAR ST,"Toronto, Ontario M6J0A9",23840422,C5437205,SingleFamily,579900.00,,Apartment,,2,2,CommunityCentre,"Park,PublicTransit,Schools",,,,,,DetachedGarage,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,28,Video,Youtube,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Little Portugal,Condominium/Strata,"$2,065.02 (CAD)",Detached Garage,1 day,2,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Heat Pump (Natural gas),Concrete,,Community Centre,"Park, Public Transit, Schools",$526.82 (CAD) Monthly,Del Property Management,1,"{'Main level': {'Living room': '6.02 m x 2.76 m', 'Dining room': '6.02 m x 2.76 m', 'Kitchen': '6.02 m x 2.76 m', 'Primary Bedroom': '3.52 m x 2.69 m', 'Bedroom 2': '2.81 m x 2.52 m'}}"
#TH6 -25 SINGER CRT,"Toronto, Ontario M2K0B3",23842174,C5437981,SingleFamily,999000.00,,Row/Townhouse,,3,3,CommunityCentre,"Hospital,PublicTransit",3,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,8,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Bayview Village,Condominium/Strata,"$4,087.68 (CAD)","Underground, Visitor Parking",4 hours,3,3,,"Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",Indoor pool,Community Centre,"Hospital, Public Transit","$1,026.93 (CAD) Monthly",Brookfield Residential Services Ltd. 416-901-6793,1,"{'Main level': {'Living room': '3.65 m x 3.04 m', 'Dining room': '3.04 m x 3.04 m', 'Kitchen': '4.52 m x 3.12 m'}, 'Second level': {'Bedroom 2': '3.5 m x 2.92 m', 'Bedroom 3': '4.34 m x 2.71 m'}, 'Third level': {'Primary Bedroom': '4.41 m x 2.63 m'}}"
#3312 -21 ICEBOAT TERR,"Toronto, Ontario M5V4A9",23838097,C5436557,SingleFamily,609900.00,,Apartment,,1,1,CommunityCentre,PublicTransit,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,19,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,076.04 (CAD)",Underground,2 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,Community Centre,Public Transit,$469.20 (CAD) Monthly,Simerra Property Management,1,"{'Flat': {'Living room': '2.8 m x 4.27 m', 'Dining room': '2.8 m x 4.27 m', 'Kitchen': '2.8 m x 3.13 m', 'Primary Bedroom': '2.59 m x 3.48 m'}}"
#PH06 -150 NEPTUNE DR,"Toronto, Ontario M6A2Y9",23832611,C5434637,SingleFamily,699000.00,,Apartment,,2,3,PetsnotAllowed,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,14,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Englemount-Lawrence,Condominium/Strata,"$1,374.77 (CAD)",Underground,3 days,3,2,Balcony,Storage - Locker,Central air conditioning,,Concrete,,Pets not Allowed,,$995.07 (CAD) Monthly,Nadlan-Harris Property Management,1,"{'Flat': {'Kitchen': '3.37 m x 3.5 m', 'Dining room': '3.14 m x 2.97 m', 'Living room': '6 m x 3.5 m', 'Bedroom': '4.53 m x 3.57 m', 'Bedroom 2': '3.46 m x 3.72 m', 'Bedroom 3': '3.4 m x 2.67 m'}}"
#4506 -295 ADELAIDE ST W,"Toronto, Ontario M5V0L4",23831231,C5434307,SingleFamily,749000.00,,Apartment,,1,2,,PublicTransit,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre,RecreationCentre",,,no,,,,yes,28,Video,Youtube,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,712.90 (CAD)","Underground, Visitor Parking",4 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,Public Transit,$429.60 (CAD) Monthly,Del Property Management,,"{'Flat': {'Living room': '6 m x 3 m', 'Kitchen': '2 m x 2.3 m', 'Bedroom': '2.75 m x 3.4 m', 'Den': '3 m x 2.25 m'}}"
#1111 -33 SINGER CRCT,"Toronto, Ontario M2K0B3",23837237,C5436364,SingleFamily,699900.00,,Apartment,,2,2,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,11,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Bayview Village,Condominium/Strata,"$2,664.02 (CAD)",Underground,2 days,2,2,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,,,$814.15 (CAD) Monthly,Crossbridge Condominium Services,1,"{'Main level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available'}}"
#412 -50 ANN O'REILLY RD,"Toronto, Ontario M2J0C9",23832604,C5434606,SingleFamily,549000.00,,Apartment,,1,2,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,19,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Henry Farm,Condominium/Strata,"$1,906.36 (CAD)",Underground,3 days,1,1,Balcony,,Central air conditioning,Forced air (Natural gas),Concrete,,,,$499.74 (CAD) Monthly,Del Property Management,1,"{'Flat': {'Living room': '4.11 m x 3.05 m', 'Dining room': '2.74 m x 2.44 m', 'Kitchen': '2.74 m x 2.44 m', 'Bedroom': '3.27 m x 3.05 m', 'Den': '2.13 m x 2.54 m'}}"
#51 -4689 KINGSTON RD,"Toronto, Ontario M1E2R1",23839420,E5437023,SingleFamily,489000.00,,Row/Townhouse,,2,2,,"Park,PublicTransit,Schools",,,,,,VisitorParking,,,,,,,,,,,,no,,,,yes,34,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Row / Townhouse,West Hill,Condominium/Strata,"$1,735.28 (CAD)",Visitor Parking,1 day,2,2,Balcony,,,Forced air (Natural gas),Brick,,,"Park, Public Transit, Schools",$355.34 (CAD) Monthly,First Service Residential (855-244-8854),1,"{'Main level': {'Kitchen': 'Measurements not available', 'Living room': 'Measurements not available', 'Dining room': 'Measurements not available'}, 'Lower level': {'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Laundry room': 'Measurements not available'}}"
#2613 -155 YORKVILLE AVE,"Toronto, Ontario M5R1C4",23832639,C5434752,SingleFamily,1399000.00,,Apartment,,2,2,,"Hospital,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,16,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Annex,Condominium/Strata,"$8,181.47 (CAD)",Underground,3 days,2,2,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Hospital, Public Transit, Schools","$1,005.82 (CAD) Monthly",Icc Property Management,1,"{'Flat': {'Living room': '6.9 m x 4.93 m', 'Dining room': '6.9 m x 4.93 m', 'Kitchen': 'Measurements not available', 'Primary Bedroom': '4.42 m x 3.71 m', 'Bedroom 2': '4.01 m x 3.86 m', 'Bathroom': 'Measurements not available'}}"
#104 -3531 LAKE SHORE BLVD W,"Toronto, Ontario M8W1P4",23839517,W5436831,SingleFamily,499999.00,,Apartment,,1,1,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,Storage-Locker,,,no,,,,yes,16,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Long Branch,Condominium/Strata,"$1,802.49 (CAD)","Underground, Visitor Parking",1 day,1,1,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,,"Park, Public Transit, Schools",$451.29 (CAD) Monthly,Wilson Blanchard 416 -642-2807,1,"{'Flat': {'Living room': '6.78 m x 4.04 m', 'Dining room': '6.78 m x 4.04 m', 'Kitchen': '4.14 m x 3.68 m', 'Primary Bedroom': '4.46 m x 3.54 m'}}"
#1615 -5168 YONGE ST,"Toronto, Ontario M2N0G1",23838103,C5436581,SingleFamily,1050000.00,,Apartment,,3,3,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,32,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Willowdale West,Condominium/Strata,"$3,849.38 (CAD)",Underground,2 days,2,3,Balcony,Storage - Locker,Central air conditioning,Forced air,Concrete,,,,$570.81 (CAD) Monthly,Crossbridge Management,1,"{'Other': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Den': 'Measurements not available', 'Bathroom': 'Measurements not available'}}"
#LPH01 -35 BALMUTO ST,"Toronto, Ontario M4Y0A3",23826962,C5432788,SingleFamily,2999000.00,,Apartment,,3,3,,PublicTransit,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,38,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Bay Street Corridor,Condominium/Strata,"$17,908.70 (CAD)","Underground, Visitor Parking",5 days,3,3,Balcony,"Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,Public Transit,"$2,184.96 (CAD) Monthly",Brookfield Property Management,1,"{'Main level': {'Living room': '8.23 m x 5.87 m', 'Dining room': '3.43 m x 6.02 m', 'Kitchen': '3.05 m x 3.83 m', 'Primary Bedroom': '4.93 m x 5.3 m', 'Bedroom 2': '3.89 m x 3.22 m', 'Bedroom 3': '3.04 m x 2.51 m'}}"
#1810 -75 CANTERBURY PL,"Toronto, Ontario M2N5R5",23830315,C5434014,SingleFamily,558000.00,,Apartment,,1,1,CommunityCentre,"Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,13,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Willowdale West,Condominium/Strata,$0 (CAD),Underground,4 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),,,Community Centre,"Park, Public Transit, Schools",$368.70 (CAD) Monthly,Unknown,1,"{'Flat': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Foyer': 'Measurements not available'}}"
#1611 -48 POWER ST,"Toronto, Ontario M5A3A6",23837231,C5436350,SingleFamily,984900.00,,Apartment,,2,2,,"Park,PublicTransit",,,,,,Underground,,,,,,,,,"ExerciseCentre,RecreationCentre",,,no,,,,yes,6,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Moss Park,Condominium/Strata,$0 (CAD),Underground,2 days,2,2,Balcony,"Exercise Centre, Recreation Centre",Central air conditioning,,Concrete,Outdoor pool,,"Park, Public Transit",$456.57 (CAD) Monthly,Forest Hill Kipling,,"{'Main level': {'Living room': '5.54 m x 3.07 m', 'Bedroom': '2.92 m x 3.17 m', 'Bedroom 2': '2.49 m x 2.44 m', 'Den': '2.92 m x 1.15 m'}}"
#3008 -15 ICEBOAT TERR,"Toronto, Ontario M5V4A5",23841470,C5437716,SingleFamily,749000.00,,Apartment,,1,2,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre,RecreationCentre",,Apartmentinbasement,no,,,,yes,27,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,468.50 (CAD)","Underground, Visitor Parking",1 day,1,1,Balcony,"Storage - Locker, Security/Concierge, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Park, Public Transit, Schools",$538.29 (CAD) Monthly,Elite Property Management,1,"{'Main level': {'Living room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bathroom': 'Measurements not available', 'Den': 'Measurements not available'}}"
##170 -10 EDDYSTONE AVE,"Toronto, Ontario M3N2T2",23841312,W5437599,SingleFamily,419900.00,,Row/Townhouse,,2,4,PetsnotAllowed,,3,,,,,Underground,,,,,,,,,"Storage-Locker,ExerciseCentre,RecreationCentre",,,no,,,,yes,40,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Row / Townhouse,Glenfield-Jane Heights,Condominium/Strata,$685 (CAD),Underground,1 day,4,2,,"Storage - Locker, Exercise Centre, Recreation Centre",,Baseboard heaters (Electric),"Brick, Aluminum siding",,Pets not Allowed,,$662 (CAD) Monthly,Nadia Herris Propety,1,"{'Second level': {'Primary Bedroom': '4.1 m x 3.4 m', 'Bedroom': '3.45 m x 2.7 m', 'Laundry room': '2.05 m x 1.35 m'}, 'Third level': {'Bedroom': '3.45 m x 2.71 m'}, 'Ground level': {'Living room': '4.9 m x 3.3 m', 'Dining room': '3.4 m x 3.1 m', 'Kitchen': '3 m x 2.25 m'}}"
#404 -15 BEVERLEY ST,"Toronto, Ontario M5T1X8",23841657,C5437842,SingleFamily,649999.00,,Apartment,,2,2,,"Hospital,Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge",,,no,,,,yes,15,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Kensington-Chinatown,Condominium/Strata,"$3,568.32 (CAD)","Underground, Visitor Parking",22 hours,2,2,Balcony,"Storage - Locker, Security/Concierge",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,,"Hospital, Park, Public Transit",$986.26 (CAD) Monthly,Crossbridge Condominium Services,,"{'Flat': {'Living room': '5.91 m x 3.41 m', 'Dining room': '5.91 m x 3.41 m', 'Bedroom': '3.23 m x 3.05 m', 'Bedroom 2': '3.07 m x 2.69 m', 'Kitchen': '5.91 m x 3.41 m'}}"
#1908 -89 MCGILL ST,"Toronto, Ontario M5B1H5",23834597,C5435277,SingleFamily,936000.00,,Apartment,,1,2,,"Hospital,Park",,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,12,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$2,981.74 (CAD)","Underground, Visitor Parking",3 days,2,1,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,,"Hospital, Park",$668.65 (CAD) Monthly,Del Property Management,1,"{'Flat': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available'}}"
#705 -10 TICHESTER RD,"Toronto, Ontario M5P3M4",23836090,C5435685,SingleFamily,1789000.00,,Apartment,,2,2,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,40,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Forest Hill South,Condominium/Strata,"$4,197.93 (CAD)","Underground, Visitor Parking",2 days,2,2,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Park, Public Transit, Schools","$1,663.11 (CAD) Monthly",Percel Property Management 905-761-6840,2,"{'Flat': {'Foyer': '9.7 m x 7.11 m', 'Living room': '18 m x 16.1 m', 'Dining room': '19.9 m x 16.1 m', 'Kitchen': '10 m x 16.4 m', 'Primary Bedroom': '22 m x 9.1 m', 'Bedroom 2': '16.3 m x 9.4 m'}}"
#1403 -50 POWER ST,"Toronto, Ontario M5A3A6",23837221,C5436311,SingleFamily,1279900.00,,Apartment,,3,3,,"Park,PublicTransit",,,,,,Underground,,,,,,,,,"ExerciseCentre,RecreationCentre",,,no,,,,yes,7,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Moss Park,Condominium/Strata,$0 (CAD),Underground,2 days,3,3,,"Exercise Centre, Recreation Centre",Central air conditioning,,Concrete,Outdoor pool,,"Park, Public Transit",$745.83 (CAD) Monthly,Forest Hill Kipling,,"{'Main level': {'Living room': '4.15 m x 7.92 m', 'Bedroom': '4.04 m x 3.27 m', 'Bedroom 2': '4.19 m x 2.74 m', 'Bedroom 3': '3.42 m x 2.74 m'}}"
